sample,gt_pattern,selected_pattern,correct,gt_objective,best_alternative_objective,margin,J_000,J_001,J_010,J_011,J_100,J_101,J_110,J_111
54,110,110,1,0.0020000000000001787,0.0030000000000001766,0.0009999999999999979,0.14024970330713507,0.1407764374141532,0.13760207364283278,0.1383296757804583,0.057634977225506624,0.0585145359839759,0.0020000000000001787,0.0030000000000001766
55,100,100,1,0.0010000000000000044,0.0020000000000000044,0.001,0.03286983021911202,0.03379137271445894,0.0320505458198763,0.03279519849481355,0.0010000000000000044,0.0020000000000000044,0.0020000000000000044,0.0030000000000000044
56,001,001,1,0.0010000000000000282,0.0020000000000000187,0.0009999999999999905,0.0331953812175128,0.0010000000000000282,0.03419341943016798,0.0020000000000000196,0.03239087291431796,0.0020000000000000187,0.0333283515254706,0.003000000000000013
57,110,110,1,0.002000000000000032,0.0030000000000000118,0.0009999999999999796,0.06557362059630456,0.06373593827288601,0.03560024835910955,0.032476413961828446,0.046761212682071916,0.04775559939251906,0.002000000000000032,0.0030000000000000118
58,110,110,1,0.002000000000000064,0.003000000000000064,0.001,0.3077426406391357,0.269717884487404,0.14289293536923398,0.13634345258898656,0.187987943950474,0.16689076451792845,0.002000000000000064,0.003000000000000064
59,100,100,1,0.0010000000000001134,0.0020000000000000655,0.000999999999999952,0.06585085275601288,0.034331211571961194,0.0665152652196868,0.03343977063722715,0.0010000000000001134,0.0020000000000001106,0.0020000000000000655,0.0030000000000000465
60,111,111,1,0.00300000000000061,0.06862600622269377,0.06562600622269316,0.13634605998058755,0.12790131617797626,0.09476434437105404,0.06862600622269377,0.121923531471902,0.09903553328916803,0.06887567550983069,0.00300000000000061
61,011,011,1,0.0020000000000000378,0.0030000000000000343,0.0009999999999999966,0.14311967220195343,0.10566684264291758,0.07575565490053573,0.0020000000000000378,0.08175488791605681,0.05253355786439679,0.06526687607178838,0.0030000000000000343
62,111,111,1,0.0030000000000020535,0.08651486078920555,0.08351486078920349,0.47328540681808445,0.4552005008115007,0.20085489347266286,0.18717230389386275,0.39744944796867687,0.3192493552091728,0.08651486078920555,0.0030000000000020535
63,011,011,1,0.0020000000000006423,0.0030000000000006406,0.0009999999999999983,0.11866838405043223,0.10411084779574463,0.06784103032959511,0.0020000000000006423,0.11892499534573935,0.1046881132893518,0.06852806061476413,0.0030000000000006406
64,010,010,1,0.0010000000000000317,0.002000000000000022,0.0009999999999999905,0.04448295264378998,0.038372230056176175,0.0010000000000000317,0.0020000000000000304,0.0452633005069119,0.035817530106179885,0.002000000000000022,0.0030000000000000226
65,010,010,1,0.001000000000000005,0.0020000000000000044,0.0009999999999999994,0.04756785864384683,0.04654311093328541,0.001000000000000005,0.0020000000000000044,0.04853819831149445,0.04730754470266695,0.0020000000000000052,0.0030000000000000044
66,010,010,1,0.0010000000000000562,0.00200000000000002,0.0009999999999999638,0.03982495820504136,0.038903234395483995,0.0010000000000000562,0.00200000000000002,0.029770919292582177,0.02690535591970912,0.002000000000000056,0.00300000000000001
67,100,100,1,0.0010000000000000221,0.002000000000000017,0.0009999999999999948,0.010499561997281285,0.008930107207534857,0.011385784712475085,0.009634640660027428,0.0010000000000000221,0.002000000000000018,0.002000000000000017,0.0030000000000000144
68,100,100,1,0.0010000000000002915,0.002000000000000198,0.0009999999999999063,0.1832992393739281,0.18392933642121823,0.14405874898873924,0.14283451987774493,0.0010000000000002915,0.002000000000000198,0.0020000000000002876,0.0030000000000001974
69,110,110,1,0.002000000000000023,0.0030000000000000226,0.0009999999999999996,0.04624888053061882,0.04085431242214027,0.03881453831648466,0.039626438332408066,0.01646009423492537,0.005209971515342833,0.002000000000000023,0.0030000000000000226
70,110,110,1,0.0020000000000003682,0.0030000000000003444,0.0009999999999999762,0.29587488369255127,0.29270351517113363,0.1286410142515715,0.12440858391505631,0.17184583093994535,0.1528081334856714,0.0020000000000003682,0.0030000000000003444
71,000,000,1,0.0,0.001,0.001,0.0,0.001,0.001,0.002,0.001,0.002,0.002,0.003
72,001,001,1,0.0010000000000001234,0.0020000000000001145,0.0009999999999999911,0.06626240359019553,0.0010000000000001234,0.06308328854419785,0.002000000000000116,0.05742475706656788,0.0020000000000001145,0.05605243053636872,0.003000000000000109
73,110,010,0,0.002000000000000008,0.001340723077007897,-0.0006592769229921108,0.03533172218639851,0.03019662957120042,0.001340723077007897,0.0023296253514599116,0.036143601162562905,0.030927792998940135,0.002000000000000008,0.0030000000000000066
74,111,111,1,0.003000000000000084,0.025364558683493667,0.02236455868349358,0.2833342341694263,0.2779266467508457,0.08994597497827411,0.03397000667519286,0.20830251318276305,0.20863970328732537,0.025364558683493667,0.003000000000000084
75,001,001,1,0.0010000000000000612,0.0020000000000000547,0.0009999999999999935,0.0910454163596487,0.0010000000000000612,0.08451850931527559,0.0020000000000000603,0.09027151470312393,0.0020000000000000547,0.045821530456534816,0.0030000000000000456
76,111,111,1,0.003000000000000153,0.014186810578662182,0.011186810578662028,0.10502199463717243,0.054282533521356376,0.06787160105918459,0.014186810578662182,0.06785954835185633,0.024311677965491996,0.05443431583806402,0.003000000000000153
77,100,100,1,0.0010000000000001585,0.002000000000000134,0.0009999999999999755,0.0642923500305397,0.051468534872956544,0.06527921505049795,0.0499960560046134,0.0010000000000001585,0.002000000000000134,0.0020000000000001588,0.003000000000000131
78,011,011,1,0.0020000000000000673,0.00300000000000006,0.0009999999999999926,0.09434284084089058,0.01118568077530405,0.07604467156255088,0.0020000000000000673,0.08355060356919472,0.0068465742096792915,0.07467225906879317,0.00300000000000006
79,111,111,1,0.003000000000000103,0.028226873402368846,0.025226873402368743,0.3321255094060116,0.22854209534106695,0.3316941610036054,0.16810328122276724,0.045755613920423176,0.0414315514244685,0.028226873402368846,0.003000000000000103
80,100,100,1,0.0010000000000000698,0.0020000000000000295,0.0009999999999999597,0.04490726437518067,0.04032345077476907,0.041129750571291944,0.03773718657815008,0.0010000000000000698,0.0020000000000000295,0.0020000000000000525,0.003000000000000012
81,010,010,1,0.001000000000000033,0.002000000000000033,0.001,0.03733301762223853,0.03827981491280113,0.001000000000000033,0.002000000000000033,0.038217941302170134,0.039191933449648525,0.0020000000000012586,0.0030000000000000204
82,110,110,1,0.0020000000000001176,0.0030000000000000642,0.0009999999999999467,0.22360076609923185,0.1956052372880691,0.11071544391640993,0.08187123065753056,0.17570431461376368,0.1725312649354164,0.0020000000000001176,0.0030000000000000642
83,010,010,1,0.0010000000000000486,0.0020000000000000304,0.0009999999999999818,0.04411494720403686,0.04285781164634886,0.0010000000000000486,0.0020000000000000304,0.036680761260234875,0.035517148438237105,0.0020000000000000495,0.00300000000000003
84,011,011,1,0.0020000000000005486,0.0030000000000004455,0.0009999999999998968,0.2706187096895641,0.05248054390932039,0.2670863966038172,0.0020000000000005486,0.19053990479127034,0.050940358186931343,0.18787084272983487,0.0030000000000004455
85,110,110,1,0.0020000000000002355,0.0030000000000002065,0.000999999999999971,0.0841040878470165,0.06338754953481136,0.06785486408499808,0.06064975972984091,0.032031000996241184,0.02490519303441357,0.0020000000000002355,0.0030000000000002065
86,111,111,1,0.003000000000000222,0.010837996728026874,0.007837996728026653,0.20938280881222185,0.18413520865603875,0.2078965192673902,0.18471178651287887,0.09171602434153146,0.010837996728026874,0.09268061641179413,0.003000000000000222
87,011,011,1,0.0020000000000000963,0.003000000000000096,0.0009999999999999996,0.09160287889614038,0.043868886479411,0.03903454872205174,0.0020000000000000963,0.09015055995859517,0.04345985055284106,0.03997968795125853,0.003000000000000096
88,110,110,1,0.0020000000000003756,0.0030000000000000512,0.0009999999999996756,0.13467981921112948,0.10497030430517908,0.03757193134359329,0.038434499053378327,0.08000938838945162,0.051416732461450655,0.0020000000000003756,0.0030000000000000512
89,011,011,1,0.002000000000000193,0.003000000000000162,0.0009999999999999688,0.16407027527551574,0.05841116264284041,0.08242418738428516,0.002000000000000193,0.13924821283743402,0.05006150077147842,0.08166247532520139,0.003000000000000162
90,011,011,1,0.0020000000000000213,0.0030000000000000157,0.0009999999999999944,0.015435462907003919,0.012444897399664711,0.013582037333636908,0.0020000000000000213,0.014820712003234066,0.012255758662678319,0.013621331620300572,0.0030000000000000157
91,100,100,1,0.0010000000000000083,0.002000000000000004,0.0009999999999999957,0.012094029280850382,0.007449720726628568,0.012774607835189349,0.008448945656086605,0.0010000000000000083,0.0020000000000000083,0.002000000000000004,0.003000000000000004
92,000,000,1,0.0,0.001,0.001,0.0,0.001,0.001,0.002,0.001,0.002,0.002,0.003
93,100,100,1,0.0010000000000000152,0.002000000000000014,0.0009999999999999987,0.012360111911724059,0.013316578666214947,0.008784033764728468,0.009708920338031973,0.0010000000000000152,0.0020000000000000144,0.002000000000000014,0.003000000000000012
94,001,001,1,0.001000000000000062,0.0020000000000000473,0.0009999999999999853,0.1313682711209805,0.001000000000000062,0.12351001394233159,0.0020000000000000473,0.1309954770453709,0.0020000000000000547,0.11468861647390488,0.003000000000000047
95,001,001,1,0.0010000000000000445,0.002000000000000009,0.0009999999999999647,0.056440122225584706,0.0010000000000000445,0.053908674131731275,0.0020000000000000447,0.054265920761737085,0.002000000000000009,0.05248611200548703,0.003000000000000009
96,100,100,1,0.0010000000000000145,0.0020000000000000144,0.0009999999999999998,0.03467545451075368,0.03469222565880491,0.03483389864860009,0.03489519297334608,0.0010000000000000145,0.002000000000000015,0.0020000000000000144,0.0030000000000000144
97,110,110,1,0.0020000000000000356,0.0030000000000000304,0.0009999999999999948,0.14615609110189468,0.0919488917711624,0.09108419439265819,0.0786751467672465,0.03669637459277263,0.02523885878033425,0.0020000000000000356,0.0030000000000000304
98,011,011,1,0.002000000000001008,0.003000000000000679,0.0009999999999996713,0.2706563149357348,0.02729868085799002,0.23635417538831408,0.002000000000001008,0.2255480566745519,0.020563345237908454,0.12358289206239219,0.003000000000000679
99,011,011,1,0.0020000000000000464,0.0030000000000000356,0.0009999999999999892,0.11183085673932737,0.0163351679441597,0.11273113508815535,0.0020000000000000464,0.10525825225282515,0.009506011425992165,0.10150989078612199,0.0030000000000000356
100,100,100,1,0.0010000000000002641,0.0020000000000001965,0.0009999999999999324,0.026849505153912007,0.02623918627419479,0.02613802991976993,0.02589155964984645,0.0010000000000002641,0.0020000000000001965,0.0020000000000002143,0.0030000000000001336
101,111,111,1,0.0030000000000001406,0.02013135810347212,0.01713135810347198,0.09240966897090602,0.06697492520419163,0.075605454084359,0.05760217532083912,0.06156606685063354,0.02013135810347212,0.03411351756416616,0.0030000000000001406
102,011,011,1,0.0020000000000002355,0.0030000000000001427,0.0009999999999999072,0.15655318130874837,0.14770072305860185,0.026903015506796146,0.0020000000000002355,0.12820013481395645,0.12388693294929802,0.026067038769683942,0.0030000000000001427
103,011,011,1,0.0020000000000000933,0.003000000000000093,0.0009999999999999996,0.07648212054760352,0.058848547510255755,0.0074346046239653196,0.0020000000000000933,0.0772439692956964,0.05896658104647524,0.008269433165834231,0.003000000000000093
104,110,110,1,0.002000000000000268,0.0030000000000002377,0.0009999999999999697,0.15834111461966852,0.15486288646074695,0.055499814856948104,0.056348598931832784,0.06205858960813002,0.06044290466066624,0.002000000000000268,0.0030000000000002377
105,001,001,1,0.0010000000000000033,0.0020000000000000026,0.0009999999999999994,0.017309507435513277,0.0010000000000000033,0.009331502450299591,0.0020000000000000026,0.01830006110663424,0.002000000000000003,0.008824728690860414,0.0030000000000000027
106,011,011,1,0.0020000000000000968,0.0030000000000000634,0.0009999999999999666,0.7049509438170244,0.3364766048665479,0.028764661115340092,0.0020000000000000968,0.7057629695038465,0.32196487243893696,0.013109595412986511,0.0030000000000000634
107,001,001,1,0.001000000000000085,0.0020000000000000686,0.0009999999999999835,0.11818562310462033,0.001000000000000085,0.07580820789203054,0.0020000000000000686,0.10909969129598758,0.002000000000000076,0.07555787407870068,0.003000000000000064
108,110,110,1,0.002000000000000872,0.0030000000000006623,0.0009999999999997901,0.2903967433324877,0.20116259740416295,0.013167734907498369,0.014087483015644851,0.2547627704963669,0.1768629903087944,0.002000000000000872,0.0030000000000006623
109,001,001,1,0.0010000000000000636,0.0020000000000000595,0.000999999999999996,0.31103579457347824,0.0010000000000000636,0.26562444757649667,0.002000000000000061,0.2723795687426996,0.0020000000000000595,0.17731841039571894,0.0030000000000000486
110,011,011,1,0.0020000000000001267,0.0030000000000000825,0.0009999999999999558,0.13232227855469733,0.0999300287161317,0.047416618643243647,0.0020000000000001267,0.09568289798266089,0.07934536858931811,0.0430374876179074,0.0030000000000000825
111,010,010,1,0.001000000000000305,0.0020000000000002295,0.0009999999999999246,0.2186030852977623,0.16074093748560095,0.001000000000000305,0.0020000000000002295,0.21402170143285193,0.11009220430885423,0.002000000000000293,0.003000000000000221
112,100,100,1,0.0010000000000003385,0.0020000000000001683,0.0009999999999998298,0.18317770340943143,0.16327584833795358,0.17865421264263312,0.16154457535695368,0.0010000000000003385,0.0020000000000001683,0.00200000000000032,0.0030000000000001345
113,010,010,1,0.0010000000000000137,0.0020000000000000118,0.000999999999999998,0.03307490112719558,0.027661320591588375,0.0010000000000000137,0.0020000000000000118,0.03230148678840431,0.026602167547408365,0.0020000000000000135,0.0030000000000000118
114,001,001,1,0.001000000000000086,0.002000000000000078,0.000999999999999992,0.03463358610122344,0.001000000000000086,0.030063923628780187,0.0020000000000000846,0.034467868964890076,0.002000000000000078,0.02597549096971708,0.0030000000000028394
115,110,110,1,0.0020000000000002134,0.0030000000000001757,0.0009999999999999623,0.12377184450432592,0.12440002170093963,0.06602406993277013,0.05835304544894487,0.010861255005403029,0.008799754916230427,0.0020000000000002134,0.0030000000000001757
116,010,010,1,0.0010000000000000627,0.0020000000000000126,0.00099999999999995,0.04987788175548085,0.014681119021012844,0.0010000000000000627,0.0020000000000000126,0.05054669315015281,0.015361870070463801,0.002000000000000057,0.0030000000000000105
117,010,010,1,0.0010000000000000735,0.002000000000000035,0.0009999999999999616,0.027073628576506636,0.023180366252178054,0.0010000000000000735,0.002000000000000035,0.028066240023551525,0.02410977706787415,0.0020000000000000725,0.003000000000000031
118,001,001,1,0.0010000000000006887,0.0020000000000005755,0.0009999999999998868,0.08888052930653097,0.0010000000000006887,0.08857874348279597,0.0020000000000005755,0.08961631431327773,0.0020000000000006866,0.0895775877297073,0.0030000000000005443
119,011,011,1,0.002000000000000067,0.003000000000000063,0.0009999999999999961,0.08131586997920154,0.07241594753000298,0.03271535077917138,0.002000000000000067,0.07345565903700713,0.06896764676031565,0.029384538340367285,0.003000000000000063
120,011,011,1,0.0020000000000000144,0.00300000000000001,0.0009999999999999957,0.01364828319456147,0.0045585705698601925,0.014422712965984338,0.0020000000000000144,0.014641470993239803,0.00425086542501577,0.015135298325935137,0.00300000000000001
121,011,011,1,0.0020000000000000174,0.0030000000000000187,0.0010000000000000013,0.012620373638645826,0.010942022052506509,0.01142038688429211,0.0020000000000000174,0.012747276242043797,0.011735887921959544,0.011335999185441361,0.0030000000000000187
122,001,001,1,0.001000000000000015,0.002000000000000009,0.0009999999999999942,0.007348418780927263,0.001000000000000015,0.0038760290409621304,0.002000000000000009,0.008287391051930278,0.002000000000000015,0.004638299158374944,0.0030000000000000066
123,001,001,1,0.0010000000000000018,0.0020000000000000018,0.001,0.052545186803548666,0.0010000000000000018,0.050177926905788595,0.0020000000000000018,0.053147743086147343,0.0020000000000000018,0.049673175171582575,0.003000000000000007
124,011,011,1,0.002000000000000088,0.0030000000000000317,0.0009999999999999436,0.19157599341974355,0.05251211048959939,0.14337755737721827,0.002000000000000088,0.15319309018287444,0.05179575339427243,0.1185796665246666,0.0030000000000000317
125,010,010,1,0.0010000000000000842,0.002000000000000075,0.000999999999999991,0.22550316683857594,0.21768078630151458,0.0010000000000000842,0.002000000000000082,0.2230193677475795,0.21317607410374032,0.002000000000000075,0.0030000000000000747
126,111,111,1,0.003000000000000313,0.03645118161776523,0.03345118161776491,0.09684825635794121,0.08361947620370806,0.06268891396405143,0.053258341046538864,0.08366483869582043,0.051207148773931566,0.03645118161776523,0.003000000000000313
